877.8901738774614,-325.58023636869234
862.949612767243,375.123725125741
-544.0297625563121,10.005897061071437
331.3306096761821,-495.5637289601851
744.1585048780414,780.3248616973226
760.871506592704,-481.308119265017
-229.61078518804288,3.4700158633925184
-852.9919513516924,-436.8946427772411
660.9974475310676,-36.275572741847554
652.3438866925335,-70.00795468736885
-943.5129861738529,-869.9075731650214
-605.530256636179,-851.7982931431495
131.86881111559478,-178.11331428280437
-655.0407254526316,214.15088059814116
-223.37408388407164,-284.3369304854459
-32.416890589045124,844.0600860732607
896.6318947012389,-538.9192518812529
-64.08858824614663,308.70194130167533
758.6322381855339,110.52886468142287
532.9042633848715,-949.744217858095
923.0144227434494,206.37722128335258
-333.5071787777906,591.596050894321
-968.2337721211813,-115.42663079869419
-385.8232822091268,-738.617207039915
502.0494658098046,-444.4106192170958
374.85245191837316,-700.0458818033801
66.83011984862287,837.3968819919817
133.51627604572673,179.90537570893366
38.26827700649005,170.64873055979274
-754.0231556306145,-637.8997636548208
137.6120097283217,-826.5263306411204
-884.9796366833777,-101.57614209401595
89.22809647205304,894.0328950678395
844.4711630474601,-592.9524247444244
683.0166550645251,-768.3922292877137
-539.397699453481,869.853906782143
562.1649956702395,540.4299898373272
285.53770074637305,-103.38055464776755
-510.87699329330263,371.87152563505674
513.307037547951,24.960842702886566
357.5921364867952,-578.0096814857893
-417.4112026188766,389.44770551607576
-981.8584775406432,-77.81567518029453
987.057584207223,106.77314076701305
-57.49535054543412,782.2405823306874
-567.6076523792024,171.81822320956167
67.94857944847331,994.8989333422367
-842.0660652196888,755.8412113200256
-467.9982537678658,-725.5499225411031
781.9885699913327,923.7957693746903
