-440.1235856270922,770.0014464436797
-471.78972933599584,-152.18379949356085
82.57819892747102,-65.20586544759976
967.118545686368,284.03204157363757
-90.43176798953459,-443.1970632958846
535.7473682623647,94.81495658548238
841.8476736927855,462.2931137674593
-156.51975446906908,-85.53553357525652
672.6976049503323,-144.9575654434832
-285.1394650628589,-570.1152024115099
549.6694948147069,586.1977088802246
-119.4489965169414,978.0519589097639
995.8335758410287,-35.03457094990449
-258.6776546119887,-999.4463457194813
-546.2313629534365,208.66999900743986
186.40184110431346,635.9068709559117
339.96916880374624,820.468965943892
303.05142377085485,-706.9145516341382
435.57392204315624,-434.677664791389
-811.0425187991557,-517.6314569689589
-583.5186703856032,323.7673323284366
217.02818643272371,353.7218714785463
444.0083709620087,-966.3324484010211
-350.3780612637695,-967.5145120432918
308.21192658392897,123.42073274911763
492.15535390150353,344.2151817213496
-230.5466147606037,64.3768643223018
-345.1804787319559,-815.0561855406635
738.2844086485968,494.3359896334091
-591.8086364547694,-461.4060445717354
-451.74579488258644,-846.5204576622607
-29.02127074770533,962.391359636646
59.65025925616192,475.40296053437737
34.900423576079675,856.9823968524277
95.15155476448444,-898.6279812149548
-184.05312979786402,-426.7199375572799
694.0186128813273,-829.4611705549185
374.9977495965402,-761.6058124059628
696.21494229982,-720.1494229565808
-175.9951647428029,275.9286729166938
898.9767364433299,374.4503645036493
-896.5015942641288,-711.9967005213623
537.4013095152957,928.8801873340526
-573.3419230075817,143.04919727843958
832.4678142629127,188.67048414810483
726.5452063293226,502.93097692157517
-237.36474578609307,793.5375555930511
487.2540600653042,-138.408722642587
-375.67456536528357,-235.066180619929
836.754871397216,505.6404750612735
