-987.4201110387153,-43.33765819915163
133.31893773856495,718.7512841499235
379.22123410621566,795.1906260468988
203.0962000480647,246.03737991534194
-278.34447619830587,-189.1647837727828
-654.5959456199344,478.4217855445477
-43.177755349701215,-78.63749298966559
-636.7821034603514,650.93578238023
887.725981428147,31.504296974849694
256.19436279207343,-615.5171530234604
-436.7324887134763,333.39952520191764
291.9174003652349,-376.705183302146
-933.4258634186702,781.5520318571669
-643.77948201705,-224.16181226575668
518.9358428065257,-947.0500807619011
-456.7486881339415,48.26749105389172
-311.9671858310355,-776.9606362950736
545.9478030628118,881.0557612445307
-421.2161993419252,752.1015920387704
-626.3858285187764,-55.652875402650125
76.17607470218218,-960.655192689031
106.73869817619652,501.11141171915506
-966.4079029651256,-463.76205833484937
-703.162990947895,309.4378062545968
254.43349801704062,538.535257772467
283.04238583453593,-485.39716890019054
674.1225983380002,376.8542908188888
227.48293388494494,-849.2292261216053
-166.7685684208882,168.15896551178616
922.802235949822,81.28112050334403
-18.496199630002366,958.4674688798891
-680.0187168878879,991.6649977250352
725.2249028525057,-310.76902161660166
-175.64482051749565,-172.76025456326977
-336.20437131542883,-857.8429100421652
-254.75745026679908,-429.7669690536243
-861.4319028548381,-101.24308614966446
635.527413197052,-938.9905549061839
279.6145226494373,50.9118320620712
-324.0521520111075,321.7993794865831
823.0983613176672,854.7502607706676
-868.1030542778527,398.45264476583225
255.80396761454085,-742.5963650111551
282.00799617868734,491.2786872937645
561.7927363862893,188.49439670960624
268.99499709306383,-737.4011026782865
-445.36594071351817,-754.6348972925446
207.94907031688126,-250.6035763687455
-898.158588613275,419.2629873286835
-254.75900409961287,342.36046814101815
