924.7855348362014,-656.3905816494799
855.7852922740947,223.3840847459785
-252.64116361156846,308.0741748678204
-784.6564130555809,-141.01504224540304
947.4172223551677,515.6293929708004
825.4703643577202,-412.7726544318981
421.6184992095373,519.1728792256231
-780.6505739430149,-731.0979422316593
-347.49440013891956,-331.08875391520144
-678.251724005676,374.3360962020595
807.4070289903666,976.6785373560949
770.3297719959285,-183.53539971004773
-511.01110972004005,784.1226811999
101.58732892017974,-11.85198792481333
330.07466271489443,-468.8043988862298
586.050957183689,-142.2946619493324
528.7088795555676,-971.3097092215495
978.8884784092829,-214.45133105795412
-311.62322539739205,646.2942292294401
-346.87661389550726,-363.2364906974233
-900.1130132874608,397.92775558891526
-873.6014518261554,619.6203373048438
-260.13026517382843,-245.42522876941166
-249.4321631305163,-93.6877493113941
397.1739047922317,-643.4165236513331
645.2094546128635,-193.32839988980277
477.89016062485325,-573.859152733146
300.0108488201115,75.98841349384134
-542.8048807460029,-765.6471311297288
27.171131489617892,55.688007545877554
873.1271057827303,443.0100095938549
669.427050762954,796.0818366568992
-61.605110581773374,731.9679161470988
684.9159426773072,-941.9581636151348
287.32008790657915,-640.149662064437
9.025139567497831,-689.6756672932436
824.2319566957378,-222.26877832984826
543.5207518458526,61.85967108346972
-480.1748266440811,693.1722080151694
-664.509715769286,594.3834579967179
843.6816114439764,405.487359040442
-725.2171424829166,3.6424510772883423
-298.5575919454036,-968.0647427422133
818.9447220678269,-348.08178201184955
645.0075971905028,320.44676407751535
95.79999595931918,-253.80978777321798
162.97699926204018,-443.14848158894324
-788.1800833221706,588.9829359748194
-222.43947475091375,174.19978168461284
-605.2486172947879,360.73403764014597
